tickers,company,listed_market,listing_date,issue_price,company_website,business_address,main_business
300857,协创数据,深圳证券交易所,2020-07-27,9.30,http://www.sharetronic.com,广东省深圳市福田区深南大道耀华创建大厦1座12层1209号房,"消费电子领域物联网智能终端和数据存储设备等产品的研发、生产和销售,并不断紧跟技术变革与市场的发展趋势,推出新产品。"
300858,科拓生物,深圳证券交易所,2020-07-27,23.70,http://www.scitop.cn,北京市怀柔区雁栖经济开发区牤牛河路31号院1号-2,复配食品添加剂、食用益生菌制品以及动植物微生态制剂研发、生产与销售。
300859,西域旅游,深圳证券交易所,2020-08-06,7.19,http://www.xylygf.com,新疆昌吉州阜康市准噶尔路229号,旅游资源的开发经营。主营业务包括旅游客运、高山索道观光、游船观光、温泉酒店、旅行社等其他服务。
300860,锋尚文化,深圳证券交易所,2020-08-24,138.02,http://www.fssjart.com,北京市东城区青龙胡同1号歌华大厦A座16层,大型文化演艺活动、文化旅游演艺、景观艺术照明及演绎等多个领域的创意、设计及制作服务。
300861,美畅股份,深圳证券交易所,2020-08-24,43.76,http://www.ylmetron.com,陕西省杨凌示范区渭惠路东段富海工业园,从事电镀金刚石线的研发、生产及销售。
300862,蓝盾光电,深圳证券交易所,2020-08-24,33.95,http://www.ldchina.cn,安徽省铜陵市石城路电子工业区,高端分析测量仪器制造、软件开发、系统集成及工程、运维服务、数据服务和军工雷达部件的生产。
300863,卡倍亿,深圳证券交易所,2020-08-24,18.79,http://www.nbkbe.com,浙江省宁波市宁海县桥头胡街道汶溪周工业区,汽车线缆的研发、生产和销售。
300864,南大环境,深圳证券交易所,2020-08-24,71.71,http://www.njuae.cn,江苏省南京市鼓楼区金银街16号科学楼,"南大环境定位为专业的环境服务商,致力于为政府客户和企业客户提供高效、科学、整体的环境解决方案,主要服务包括环境调查与鉴定、建设项目环评、环境研究与规划、环境工程承包、环境工程设计与监理以及环境污染第三方治理等。"
300865,大宏立,深圳证券交易所,2020-08-24,20.20,http://www.dhljq.com,四川省成都市大邑县晋原镇工业大道128号(经济开发区),破碎筛分成套设备的研发、设计、制造和销售业务。
300866,安克创新,深圳证券交易所,2020-08-24,66.32,http://www.anker-in.com,湖南省长沙高新开发区尖山路39号长沙中电软件园有限公司一期七栋7楼701室,从事自有品牌的移动设备周边产品、智能硬件产品等消费电子产品的自主研发、设计和销售。
300867,圣元环保,深圳证券交易所,2020-08-24,19.34,http://www.chinasyep.com,福建省泉州市丰泽区宝洲路宝洲污水处理厂,城镇固液废专业化处理。
300868,杰美特,深圳证券交易所,2020-08-24,41.26,http://www.jamepda.com,广东省深圳市龙华区民治街道北站社区汇德大厦1号楼4201,从事移动智能终端配件的研发、设计、生产及销售。
300869,康泰医学,深圳证券交易所,2020-08-24,10.16,http://www.contecmed.com.cn,河北省秦皇岛市经济技术开发区秦皇西街112号,从事医疗诊断、监护设备的研发、生产和销售。
300870,欧陆通,深圳证券交易所,2020-08-24,36.81,http://www.honor-cn.com,广东省深圳市宝安区航城街道三围社区航城大道175号南航明珠花园1栋19号,开关电源产品的研发、生产与销售。
300871,回盛生物,深圳证券交易所,2020-08-24,33.61,http://www.whhsyy.com,湖北省武汉市武昌区中华路1号,主要从事兽用药品(包括化药制剂、原料药、中药制剂)、饲料及添加剂的研发、生产和销售。
300872,天阳科技,深圳证券交易所,2020-08-24,21.34,http://www.tansun.com.cn,北京市朝阳区阜通东大街1号院3号楼9层2单元121005,技术开发、技术服务、咨询服务和系统集成。
300873,海晨股份,深圳证券交易所,2020-08-24,30.72,http://www.hichain.com,广东省深圳市南山区前海信利康大厦,"电子信息行业相关企业提供全方位、一体化的现代综合物流服务,深度嵌入电子信息行业内企业采购、生产、销售及售后服务等各业务环节。"
300875,捷强装备,深圳证券交易所,2020-08-24,53.10,http://www.tjjqdl.com,天津市北辰区滨湖路3号,核化生防御装备核心部件的研发、生产和销售。
300876,蒙泰高新,深圳证券交易所,2020-08-24,20.09,http://www.gdguangdong.com,广东省揭阳市揭东区曲溪街道龙山路南侧,聚丙烯纤维的研发、生产和销售。
300877,金春股份,深圳证券交易所,2020-08-24,30.54,http://www.jcwfb.com,安徽省滁州市南京北路218号,非织造布的研发、生产和销售。
300878,维康药业,深圳证券交易所,2020-08-24,41.34,http://www.zjwk.com,浙江省丽水经济开发区遂松路2号,现代中药及西药的研发、生产和销售。
300879,大叶股份,深圳证券交易所,2020-09-01,10.58,http://www.dayepower.com,浙江省余姚市锦凤路58号,割草机、打草机/割灌机、其他动力机械及配件的研发设计、生产制造和销售。
300880,迦南智能,深圳证券交易所,2020-09-01,9.73,http://www.nbjianan.com,浙江省慈溪市开源路315号,从事智能电表、用电信息采集终端及物联网模组等电力物联网设备研发、生产、销售。
300881,盛德鑫泰,深圳证券交易所,2020-09-01,14.17,http://www.shengdechina.com,江苏省常州市钟楼区邹区镇工业大道工业路48-1号,各类工业能源设备专用无缝钢管的生产、研发和销售。
300882,万胜智能,深圳证券交易所,2020-09-10,10.33,http://www.wellsun.com,浙江省台州市天台县始丰街道永昌路109号,智能电表、用电信息采集系统等产品的研发、生产和销售。
300883,龙利得,深圳证券交易所,2020-09-10,4.64,http://www.lldld.com,安徽省明光市工业园区体育路150号,"专业从事瓦楞纸箱、纸板的研发、设计、生产和销售,主要为食品饮料、日化家化、粮油、家居办公、电子器械、医药医疗等行业的客户提供包装产品和服务,可根据客户的需求量身定制、设计综合包装方案,提供精细化服务。"
300884,狄耐克,深圳证券交易所,2020-11-12,24.87,http://www.dnake.com,中国(福建)自由贸易试验区厦门片区海景北二路8号,楼宇对讲、智能家居等智慧社区安防智能化设备的研发设计、生产制造和销售。
300885,海昌新材,深圳证券交易所,2020-09-10,18.97,http://www.seashinepm.com,江苏省扬州市邗江区维扬经济开发区新甘泉西路71号,粉末冶金制品的研发、生产和销售。
300886,华业香料,深圳证券交易所,2020-09-16,18.59,http://www.anhuihuaye.com,安徽省安庆市潜山市舒州大道42号,内酯系列合成香料的研发、生产和销售。
300887,谱尼测试,深圳证券交易所,2020-09-16,44.47,http://www.ponytest.com,北京市海淀区锦带路66号院1号楼5层101,检验检测、计量、认证及相关技术服务。
300888,稳健医疗,深圳证券交易所,2020-09-17,74.30,http://www.winnermedical.com,广东省深圳市龙华区民治街道北站社区汇隆商务中心2号楼42层,棉类制品的研发、生产、销售。
300889,爱克股份,深圳证券交易所,2020-09-16,27.97,http://www.exc-led.com,广东省深圳市光明区凤凰街道塘家社区科农路589号爱克股份产业园1栋101,从事景观照明智能控制系统及LED景观照明灯具的研发、生产和销售
300890,翔丰华,深圳证券交易所,2020-09-17,14.69,http://www.xiangfenghua.com,上海市宝山区萧云路635弄11号(A7栋),锂电池负极材料的研发、生产和销售。
300891,惠云钛业,深圳证券交易所,2020-09-17,3.64,http://www.gdtitanium.com,广东省云浮市云安区六都镇,钛白粉产品的研发、生产和销售。
300892,品渥食品,深圳证券交易所,2020-09-24,26.66,http://www.pinlive.com,上海市普陀区长寿路652号10号楼308室,"利用全球优质食品资源,与海外供应商合作生产方式,从事食品的开发、进口、销售的业务。"
300893,松原股份,深圳证券交易所,2020-09-24,13.47,http://www.songyuansafety.com,浙江省余姚市牟山镇运河沿路1号,汽车安全带总成、安全气囊、方向盘等被动安全系统产品及特殊座椅安全装置的研发、设计、生产、销售及服务。
300894,火星人,深圳证券交易所,2020-12-31,14.07,http://www.marssenger.com,浙江省海宁市尖山新区新城路366号,"公司专业从事新型厨房电器产品的研发、设计、生产与销售业务,主要产品包括集成灶、集成水槽、集成洗碗机等系列产品。"
300895,铜牛信息,深圳证券交易所,2020-09-24,12.65,http://www.topnewinfo.cn,北京市东城区天坛东路31号铜牛信息大厦,公司是一家集互联网数据中心服务、云服务、互联网接入服务、互联网数据中心及云平台信息系统集成服务、应用软件开发服务为一体的互联网综合服务提供商。
300896,爱美客,深圳证券交易所,2020-09-28,118.27,http://www.imeik.net,北京市朝阳区建国路甲92号世茂大厦C座21层,从事生物医用软组织修复材料的研发、生产和销售
300897,山科智能,深圳证券交易所,2020-09-28,33.46,http://www.seck.com.cn,浙江省杭州市余杭区瓶窑镇蒿山路47号山科智慧园B座,各类智能远传水表计量传感器及整表、水务管网现场控制机以及后端的采集系统的研发、生产、销售及服务
300898,熊猫乳品,深圳证券交易所,2020-10-16,10.78,http://www.pandadairy.com,浙江省苍南县灵溪镇建兴东路650-668号,浓缩乳制品的研发、生产和销售以及乳品贸易。
300899,上海凯鑫,深圳证券交易所,2020-10-16,24.43,http://www.keysinosep.com,中国(上海)自由贸易试验区新金桥路1888号6幢5层,"从事膜分离技术的研究与开发,专注于工业流体特种分离业务。"
300900,广联航空,深圳证券交易所,2020-10-29,17.87,http://www.glavi.cn,黑龙江省哈尔滨哈南工业新城核心区哈南三路3号,航空航天高端装备的研发、生产、制造。
300901,中胤时尚,深圳证券交易所,2020-10-29,8.96,http://www.zoenn.com,浙江省温州市鹿城区丰叶路180号,"以时尚产品设计为核心业务的创意设计企业,其时尚产品设计主要应用于鞋履设计、图案设计,亦向客户提供鞋履供应链整合服务"
300902,国安达,深圳证券交易所,2020-10-29,15.38,http://www.gad5119.com,福建省厦门市集美区灌口镇后山头路39号之一,自动灭火装置等安全应急产品的研发、生产及销售。
300903,科翔股份,深圳证券交易所,2020-11-05,13.06,http://www.gdkxpcb.com,广东省惠州市大亚湾西区龙山八路9号,高密度印制电路板的研发、生产和销售业务。
300904,威力传动,深圳证券交易所,2023-08-09,35.41,http://www.weili.com,宁夏银川市西夏区文萃南街600号,风电专用减速器研发、生产和销售。
300905,宝丽迪,深圳证券交易所,2020-11-05,49.32,http://www.ppm-sz.cn,江苏省苏州市相城区北桥街道徐家观路29号,"专注于化学纤维原液着色和功能改性的核心原材料——纤维母粒的研发、生产与销售,并为客户提供产品应用的技术支持。"
300906,日月明,深圳证券交易所,2020-11-05,26.42,http://www.rym.com.cn,江西省南昌市高新技术产业开发区高新四路999号,轨道安全测控设备的研发、生产和销售以及轨道测控技术的研究与应用。
300907,康平科技,深圳证券交易所,2020-11-18,14.30,http://www.chinakangping.com,江苏省苏州相城经济开发区华元路18号,电动工具用电机、电动工具整机及零配件的研发、设计、生产和销售。
300908,仲景食品,深圳证券交易所,2020-11-23,39.74,http://www.zhongjing.com.cn,河南省西峡县工业大道北段211号,研发、生产、销售调味配料和调味食品。
300909,汇创达,深圳证券交易所,2020-11-18,29.57,http://www.gb.hcdtechnology.com,广东省深圳市宝安区石岩街道爱群路同富裕工业区2-2栋,导光结构件及组件、精密按键开关结构件及组件的研发、设计、生产和销售。
300910,瑞丰新材,深圳证券交易所,2020-11-27,30.26,http://www.richful.com,河南省新乡市新乡县大召营镇(新获路北),从事油品添加剂、无碳纸显色剂等精细化工系列产品的研发、生产和销售。
300911,亿田智能,深圳证券交易所,2020-12-03,24.35,http://www.entive.com,浙江省绍兴市嵊州市浦口街道浙锻路68号,集成灶等现代新型厨房电器产品的研发、生产和销售。
300912,凯龙高科,深圳证券交易所,2020-12-07,17.62,http://www.kailongtec.com,江苏省无锡惠山经济开发区钱桥配套区庙塘桥,内燃机尾气污染治理装备的研发、生产和销售。
300913,兆龙互连,深圳证券交易所,2020-12-07,13.21,http://www.zhaolong.com.cn,浙江省湖州市德清县新市镇士林工业区,数据电缆、专用电缆和连接产品设计、制造与销售。
300915,海融科技,深圳证券交易所,2020-12-02,70.03,http://www.hiroad.sh.cn,上海市奉贤区金汇镇金斗路666号,植脂奶油、巧克力、果酱等烘焙食品原料的研发、生产、销售。
300916,朗特智能,深圳证券交易所,2020-12-02,56.52,http://www.longtech.cc,广东省深圳市宝安区新桥街道上寮社区黄埔路52号G栋一层至四层,从事智能控制器及智能产品的研发、设计、生产和销售。
300917,特发服务,深圳证券交易所,2020-12-21,18.78,http://www.tefafuwu.com,广东省深圳市福田区香蜜湖街道侨香路1010号特发文创广场五楼,"特发服务一直以综合设施管理服务为核心业务,致力于成为中国高端综合服务运营商。公司所从事的服务内容包括综合设施管理、空间管理、安全保障、环境管理、高端接待、会议服务等。"
300918,南山智尚,深圳证券交易所,2020-12-22,4.97,http://www.nanshanchina.com,山东省烟台市龙口市东江镇南山工业园,生产、销售面料及服装等。
300919,中伟股份,深圳证券交易所,2020-12-23,24.60,http://www.cngrgf.com.cn,贵州省铜仁市大龙经济开发区2号干道与1号干道交汇处,锂电池正极材料前驱体的研发、生产、加工及销售。
300920,润阳科技,深圳证券交易所,2020-12-25,26.93,http://www.zj-runyang.com,浙江省湖州市长兴县李家巷镇长兴大道9号,聚烯烃发泡材料的研发、生产及销售。
300921,南凌科技,深圳证券交易所,2020-12-22,32.54,http://www.nova.net.cn,广东省深圳市福田区深南大道1006号深圳国际创新中心A栋16层,"为跨区域经营的大中型企业提供安全、稳定、智能的“云+网”整体解决方案、数字化工程及其他服务,致力于应用云计算、移动应用、物联网、大数据等新一代信息技术,构建覆盖全球的智能化云网服务。"
300922,天秦装备,深圳证券交易所,2020-12-25,16.05,http://www.tianqin.net.cn,秦皇岛市经济技术开发区雪山路3号、5号,从事以高分子复合材料的新型加工和应用技术为核心的军用防护装置及装备零部件的研发、生产和销售。
300923,研奥股份,深圳证券交易所,2020-12-24,28.28,http://www.yeal.cc,吉林省长春市绿园经济开发区中研路1999号,轨道交通车辆电气设备的研发、生产、销售及检修。
300925,法本信息,深圳证券交易所,2020-12-30,20.08,http://www.farben.com.cn,广东省深圳市南山区西丽街道松坪山社区高新北六道15号威大科技园B座1层-6层,"公司基于对信息技术的研究与开发,结合客户的业务场景,为客户在信息化和数字化进程中的不同需求提供软件技术外包服务。"
300926,博俊科技,深圳证券交易所,2021-01-07,10.76,http://www.sh-bojun.com,江苏省昆山开发区龙江路88号,主要从事汽车精密零部件和精密模具的研发、设计、生产和销售。
300927,江天化学,深圳证券交易所,2021-01-07,13.39,http://www.ntjtc.com,江苏省南通经济技术开发区中央路16号,以甲醇下游深加工为产业链的高端专用精细化学品的研发、生产和销售。
300928,华安鑫创,深圳证券交易所,2021-01-06,38.05,http://www.haxc.com.cn,北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街17号105号楼A,汽车智能座舱电子的核心显示器件定制选型、软件系统开发及配套器件的销售。
300929,华骐环保,深圳证券交易所,2021-01-20,13.87,http://www.hqhb.com,安徽省马鞍山经济技术开发区梅山路271号1栋华骐大厦,"公司是从事水环境治理的专业服务商,向客户提供BAF工艺技术及核心产品、智能化污水处理设备、水环境治理工程服务以及污水处理投资运营服务。"
300930,屹通新材,深圳证券交易所,2021-01-21,13.11,http://www.ytpowder.com,浙江省杭州市建德市大慈岩镇檀村村,高性能纯铁粉、合金钢粉及添加剂用铁粉等的研发、生产和销售。
300931,通用电梯,深圳证券交易所,2021-01-21,4.31,http://www.sge-elevator.com,江苏省苏州市吴江区七都镇港东开发区,"主要从事电梯、自动扶梯、自动人行道的产品研发、设计、制造、销售、安装、改造及维保业务,是一家为各类建筑的电梯提供系统性的解决方案及全面的更新改造方案的科技创新型企业。"
300932,三友联众,深圳证券交易所,2021-01-22,24.69,http://www.sanyourelay.com,广东省东莞市塘厦镇莆心湖中心二路27号,继电器及互感器的研发、生产和销售。
300933,中辰股份,深圳证券交易所,2021-01-22,3.37,http://www.zcdl.com,江苏省宜兴环科园氿南路8号(经营场所:宜兴市新街街道百合村),电线电缆及电缆附件的研发、生产与销售。
300935,盈建科,深圳证券交易所,2021-01-20,56.96,http://www.yjk.cn,北京市北三环东路36号环球贸易中心C座18层,建筑结构设计软件的开发、销售及相关技术服务、为建筑设计行业提供从建模、计算、设计到出图覆盖全设计流程的综合解决方案。
300936,中英科技,深圳证券交易所,2021-01-26,30.39,http://www.czzyst.cn,江苏省常州市钟楼区正强路28号,"高频通信材料及其制品的研发、生产和销售,主要向下游行业供应能够在高频条件下为信号载体提供稳定传输环境的高频通信材料。"
300937,药易购,深圳证券交易所,2021-01-27,12.25,http://www.hezongyy.com,四川省成都市金牛区友联一街18号13层,院外市场的医药类产品批发及零售。
300938,信测标准,深圳证券交易所,2021-01-27,37.28,http://www.emtek.com.cn,广东省深圳市南山区深圳湾科技生态园11栋A座601,主要从事可靠性检测、理化检测、电磁兼容检测和产品安全检测等检测服务
300939,秋田微,深圳证券交易所,2021-01-28,37.18,http://www.av-display.com.cn,广东省深圳市龙岗区园山街道荷坳金源路39号,主要从事液晶显示及触控产品的研发、设计、生产和销售。
300940,南极光,深圳证券交易所,2021-02-03,12.76,http://www.cnnjg.com,广东省深圳市宝安区松岗街道芙蓉路5号,以背光显示模组为核心的手机零部件的研发、生产和销售。
300941,创识科技,深圳证券交易所,2021-02-09,21.31,http://www.echase.cn,福建省福州市台江区江滨西大道100号融侨中心1707室,提供电子支付IT解决方案。
300942,易瑞生物,深圳证券交易所,2021-02-09,5.31,http://www.bioeasy.com,广东省深圳市宝安区航城街道三围社区运昌路289号易瑞生物产业园2栋A101,食品安全快速检测业务(包括:食品安全快速检测试剂、快速检测仪器和相关检测服务)、体外诊断快速检测(POCT)业务(包括:体外诊断快速检测试剂和快速检测仪器)以及动物诊断业务(包括:动物诊断试剂)三大板块。
300943,春晖智控,深圳证券交易所,2021-02-10,9.79,http://www.chunhuizk.com,浙江省绍兴市上虞区春晖工业大道288号,"专业从事流体控制阀和控制系统的研究、开发和制造,产品涉及油气控制产品、燃气控制产品、供热控制产品、空调控制产品、内燃机配件等。"
300945,曼卡龙,深圳证券交易所,2021-02-10,4.56,http://www.mclon.com.cn,浙江省杭州市滨江区聚业路1号兴耀科创城C幢22楼,珠宝首饰零售连锁销售业务。
300946,恒而达,深圳证券交易所,2021-02-08,29.45,http://www.hengerda.com,福建省莆田市荔城区新度镇新度村亭道尾228号,从事金属切削工具及配套智能数控装备研发、生产和销售。
300947,德必集团,深圳证券交易所,2021-02-10,51.47,http://www.dobechina.com,上海市长宁区安化路492号A座812室,文化创意产业园区的定位、设计、改造、招商和运营管理。
300948,冠中生态,深圳证券交易所,2021-02-25,13.00,http://www.greensum.com.cn,山东省青岛市崂山区游云路6号,"公司主要从事生态环境建设业务,具体包括以植被恢复为主的生态修复业务以及部分园林绿化和市政公用等城市环境建设业务。"
300949,奥雅股份,深圳证券交易所,2021-02-26,54.23,http://www.aoya-hk.com,"广东省深圳市南山区招商街道水湾社区蛇口兴华路南海意库5栋302B,303,304(仅限办公)",景观设计及以创意设计为主导的EPC总承包业务。
300950,德固特,深圳证券交易所,2021-03-03,8.41,http://www.doright.biz,山东省青岛胶州市尚德大道17号,节能环保装备及专用定制装备的设计、制造和销售。
300951,博硕科技,深圳证券交易所,2021-02-26,75.18,http://www.bsc-sz.com,广东省深圳市龙岗区宝龙街道同乐社区水田路26号,电子产品功能性器件的设计、研发、生产和销售。
300952,恒辉安防,深圳证券交易所,2021-03-11,11.72,http://www.hanvosafety.com,江苏省如东经济开发区工业新区黄山路西侧,手部安全防护用品的研发、生产及销售。
300953,震裕科技,深圳证券交易所,2021-03-18,28.77,http://www.zhenyumould.com,浙江省宁波市宁海县滨海新城东港南路6号,精密级进冲压模具及下游精密结构件的研发、设计、生产和销售的高新技术企业。
300955,嘉亨家化,深圳证券交易所,2021-03-24,16.53,http://www.jahenjh.com,福建省泉州市鲤城区江南火炬工业区,日化产品OEM/ODM及塑料包装容器的研发设计、生产。
300956,英力股份,深圳证券交易所,2021-03-26,12.85,http://www.yinglidianzi.com,安徽省六安市舒城县杭埠经济开发区,消费电子产品结构件模组及相关精密模具的研发、设计、生产和销售。
300957,贝泰妮,深圳证券交易所,2021-03-25,47.33,http://www.botanee.com.cn,云南省昆明市高新区科医路53号,"公司是以“薇诺娜”品牌为核心,专注于应用纯天然的植物活性成分提供温和、专业的皮肤护理产品,重点针对敏感性肌肤,在产品销售渠道上与互联网深度融合的专业化妆品生产企业。"
300958,建工修复,深圳证券交易所,2021-03-29,8.53,http://www.bceer.bcegc.com,北京市朝阳区京顺东街6号院16号楼3层301,"提供环境修复综合服务,主要包括环境修复整体解决方案和技术服务等。"
300959,线上线下,深圳证券交易所,2021-03-22,41.00,http://www.wxxsxx.cn,江苏省无锡市高浪东路999号-8-C1-1201,"移动信息服务,包括企业短信业务以及少量的流量业务。"
300960,通业科技,深圳证券交易所,2021-03-29,12.08,http://www.sz-tongye.com.cn,广东省深圳市龙华区观澜街道桂花社区观光路1231号美泰工业园3栋厂房101,轨道交通机车车辆电气产品的研发、生产、销售和维保服务。
300961,深水海纳,深圳证券交易所,2021-03-30,8.48,http://www.hainawater.com,"广东省深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷六栋B座19层,A座19层","环保水务行业的高新技术企业,致力于成为水生态环境领域的创新型综合服务商。"
300962,中金辐照,深圳证券交易所,2021-04-09,3.40,http://www.zjfzgroup.com,广东省深圳市罗湖区东晓街道绿景社区布吉路1028号中设广场B栋19层,"辐照技术服务,为客户提供医疗保健产品、食品(包括宠物食品)、药品、包装材料等产品的辐照灭菌服务,高分子材料的辐照改性服务。"
300963,中洲特材,深圳证券交易所,2021-04-09,12.13,http://www.alloy-china.com,上海市嘉定工业区世盛路580号,"高温耐蚀合金材料及制品的研发、生产和销售,包括铸造高温耐蚀合金、变形高温耐蚀合金、特种合金焊材等,并可为客户提供预保护或修复性的特种合金材料表面堆焊服务、精密机械加工服务。"
300964,本川智能,深圳证券交易所,2021-08-05,32.12,http://www.allfavorpcb.com,江苏省南京市溧水经济开发区孔家路7号,专业从事印制电路板的研发、生产和销售。
300965,*ST恒宇,深圳证券交易所,2021-04-02,61.72,http://www.bjhyxt.cn,陕西省西安市长安区纬二十六路169号中交科技城高端产业集成区(一期)东区4、5号楼,"直升机综合显示控制设备的研发、生产、销售,并提供相关专业技术服务。"
300966,共同药业,深圳证券交易所,2021-04-09,8.24,http://www.gotopharm.com,湖北省襄阳市樊城区卧龙大道江山南路环球金融城1号楼33层,甾体药物原料的研发、生产及销售。
300967,晓鸣股份,深圳证券交易所,2021-04-13,4.54,http://www.nxxmqy.com,宁夏银川市金凤区创业街36号,祖代蛋种鸡、父母代蛋种鸡养殖;父母代种雏鸡、商品代雏鸡(蛋)及其副产品销售;商品代育成鸡养殖及销售。
300968,格林精密,深圳证券交易所,2021-04-15,6.87,http://www.green-cpc.com,广东省惠州市三栋数码工业园,智能终端精密结构件、精密模具的研发、设计、生产和销售。
300969,恒帅股份,深圳证券交易所,2021-04-12,20.68,http://www.motorpump.com,浙江省宁波市江北区通宁路399号,车用电机及以流体技术为核心的清洗系统产品的研发、生产与销售。
300970,华绿生物,深圳证券交易所,2021-04-12,44.77,http://www.chinagreenbio.com,江苏省泗阳县绿都大道88号,食用菌的研发、工厂化种植及销售。
300971,博亚精工,深圳证券交易所,2021-04-15,18.24,"http://www.fboya.com,www.boyamachinery.com",湖北省襄阳市高新技术产业开发区天籁大道3号,板带成形加工精密装备及关键零部件和特种装备配套零部件的研发、生产和销售。
300972,万辰集团,深圳证券交易所,2021-04-19,7.19,http://www.vanchen.com,福建漳浦台湾农民创业园,鲜品食用菌的研发、工厂化培育与销售。
300973,立高食品,深圳证券交易所,2021-04-15,28.28,http://www.ligaofoods.com,广东省广州市白云区云城东路559-571号宏鼎云璟汇2栋5楼整层,从事烘焙食品原料及冷冻烘焙食品的研发、生产和销售。
300975,商络电子,深圳证券交易所,2021-04-21,5.48,http://www.jssunlord.com,江苏省南京市雨花区玉盘西街4号绿地之窗C3-9层,"电子元器件产品分销,主要面向网络通信、消费电子、汽车电子、工业控制等应用领域的电子产品制造商,为其提供电子元器件产品。"
300976,达瑞电子,深圳证券交易所,2021-04-19,168.00,http://www.dgtarry.com,广东省东莞市洪梅镇洪金路48号,"电子功能性和结构性器件的研发、生产和销售,以及相关3C智能装配自动化设备的研发、生产、销售和租赁业务。"
300977,深圳瑞捷,深圳证券交易所,2021-04-20,89.66,http://www.szridge.com,广东省深圳市龙岗区坂田街道雅宝路1号A栋31楼,建设工程第三方评估、管理和咨询服务。
300978,东箭科技,深圳证券交易所,2021-04-26,8.42,http://www.dongjian.cc,广东省佛山市顺德区乐从镇乐从大道西B333号,车侧承载装饰系统产品、车辆前后防护系统产品、车载互联智能机电系统产品、车顶装载系统产品及车辆其他系统产品的工业设计、研发、生产和销售。
300979,华利集团,深圳证券交易所,2021-04-26,33.22,http://www.huali-group.com,广东省中山市火炬开发区世纪一路2号,运动鞋履的开发设计、生产与销售。
300980,祥源新材,深圳证券交易所,2021-04-21,32.77,http://www.hbxyxc.com,湖北省汉川市经济开发区华一村,聚烯烃发泡材料的研发、生产和销售。
300981,中红医疗,深圳证券交易所,2021-04-27,48.59,http://www.zhonghongmedical.com,河北省唐山市滦南经济开发区城西园区中大街与锦绣路交汇口西南,高品质丁腈手套、PVC手套等医用及工业用一次性防护手套的研发、生产与销售。
300982,苏文电能,深圳证券交易所,2021-04-27,15.83,http://www.swdnkj.com,江苏武进经济开发区长帆路3号,"为包括房地产、公共事业、工业用户的新建项目、改造项目、竣工项目提供包含电力新能源设计、电力新能源集成、中低压电力设备供应服务,电力运维,提供包含分布式光伏、储能、充电桩在内的新能源投资建设。"
300983,尤安设计,深圳证券交易所,2021-04-20,120.80,http://www.uachina.com.cn,上海市宝山区殷高路1号中设广场3号楼(尤安楼),建筑设计业务的研发、咨询与技术服务。
300984,金沃股份,深圳证券交易所,2021-06-18,30.97,http://www.qzjianwo.com,浙江省衢州市柯城区航埠镇刘山一路1号,轴承套圈研发、生产、销售。
300985,致远新能,深圳证券交易所,2021-04-29,24.90,http://www.zynewenergy.com,吉林省长春市朝阳区硅谷大街13888号,车载LNG供气系统的研发、生产和销售。
300986,志特新材,深圳证券交易所,2021-04-30,14.79,http://www.geto.com.cn,广东省中山市火炬开发区中山创意港B栋4楼,为客户提供建筑铝模系统的研发、设计、生产、销售、租赁和相应的技术指导等综合服务。
300987,川网传媒,深圳证券交易所,2021-05-11,6.79,http://www.newssc.org,四川省成都市金牛区育新路196号四川新闻大厦14-19层,新媒体整合营销及移动信息服务、互动电视业务。
300988,津荣天宇,深圳证券交易所,2021-05-12,23.73,http://www.tjjinrong.com,天津市华苑产业区(环外)海泰创新四路3号,从事精密金属模具及相关部品的研发、生产和销售。
300989,蕾奥规划,深圳证券交易所,2021-05-07,51.62,http://www.lay-out.com.cn,"广东省深圳市南山区沙河街道天健创智中心A塔5-8楼、11楼、14楼,广东省深圳市福田区深南大道1006号深圳国际创新中心C栋第12层、21层",规划设计和工程设计。
300990,同飞股份,深圳证券交易所,2021-05-12,85.50,http://www.tfzl.com,河北三河经济开发区崇义路30号,工业温控设备的研发、生产和销售。
300991,创益通,深圳证券交易所,2021-05-20,13.06,http://www.chysz.cn,"广东省深圳市光明区凤凰街道东坑社区长丰工业园第4栋101-501,第11栋","研发设计和精密制造为核心,向客户提供精密连接器、连接线、精密结构件等互连产品的国家高新技术企业,产品按照应用领域主要包括数据存储互连产品及组件、消费电子互连产品及组件、新能源精密结构件等。"
300992,泰福泵业,深圳证券交易所,2021-05-25,9.36,"http://www.chinataifu.com,www.chinawaterpump.com",浙江省台州市温岭市东部新区龙门大道5号,民用水泵的研发、生产和销售。
300993,玉马遮阳,深圳证券交易所,2021-05-24,12.10,http://www.yuma.cn,山东省寿光市金光西街1966号,功能性遮阳材料的研发、生产和销售。
300994,久祺股份,深圳证券交易所,2021-08-12,11.90,http://www.joykie.com,"浙江省杭州市上城区新塘路36,38,46,50,56,58,66号广新大厦16层",公司主要从事自行车整车及其零部件和相关衍生产品的设计、研发、生产和销售。
300995,奇德新材,深圳证券交易所,2021-05-26,14.72,http://www.qide.cn,广东省江门市江海区连海路323号,改性尼龙(PA)、改性聚丙烯(PP)为主的高性能高分子复合材料及其制品、精密注塑模具的研发设计、生产和销售及相关服务。
